row_id,deal_id,loc_info_id,customer_id,order_priority
3122,3122,1562,SZ-20035,Medium
3123,3123,1554,NW-18400,Medium
3124,3124,1554,NW-18400,Medium
3125,3125,1559,DB-13060,High
3126,3126,1557,NP-18325,High
3127,3127,1558,AA-480,Medium
3128,3128,1558,AA-480,Medium
3129,3129,1565,NC-18535,Medium
3130,3130,1566,DV-13465,Medium
3131,3131,1567,AJ-960,High
3132,3132,1568,JE-15745,Critical
3133,3133,1569,SG-20605,High
3134,3134,1570,RR-19315,High
3135,3135,1571,SC-20230,Medium
3136,3136,1572,CS-12130,Medium
3137,3137,1573,CV-12805,High
3138,3138,1573,CV-12805,High
3139,3139,1574,ML-7755,Medium
3140,3140,1575,SS-20140,High
3141,3141,1576,TB-21280,Medium
3142,3142,1577,DS-13180,Medium
3143,3143,1578,SC-20695,Medium
3144,3144,1579,AA-10645,High
3145,3145,1572,CS-12130,Medium
3146,3146,1573,CV-12805,High
3147,3147,1573,CV-12805,High
3148,3148,1579,AA-10645,High
3149,3149,1580,DC-13285,Medium
3150,3150,1581,CK-12325,Medium
3151,3151,1571,SC-20230,Medium
3152,3152,1582,GW-14605,Medium
3153,3153,1573,CV-12805,High
3154,3154,1573,CV-12805,High
3155,3155,1566,DV-13465,Medium
3156,3156,1570,RR-19315,High
3157,3157,1583,ES-4080,High
3158,3158,1584,FM-14380,Critical
3159,3159,1572,CS-12130,Medium
3160,3160,1573,CV-12805,High
3161,3161,1585,QJ-9255,Low
3162,3162,1586,AR-10405,High
3163,3163,1587,TB-11625,High
3164,3164,1571,SC-20230,Medium
3165,3165,1580,DC-13285,Medium
3166,3166,1570,RR-19315,High
3167,3167,1580,DC-13285,Medium
3168,3168,1567,AJ-960,High
3169,3169,1588,SC-20770,High
3170,3170,1581,CK-12325,Medium
3171,3171,1570,RR-19315,High
3172,3172,1570,RR-19315,High
3173,3173,1589,AR-10405,High
3174,3174,1573,CV-12805,High
3175,3175,1570,RR-19315,High
3176,3176,1578,SC-20695,Medium
3177,3177,1590,SV-20815,Medium
3178,3178,1589,AR-10405,High
3179,3179,1591,JA-15970,Medium
3180,3180,1572,CS-12130,Medium
3181,3181,1584,FM-14380,Critical
3182,3182,1580,DC-13285,Medium
3183,3183,1579,AA-10645,High
3184,3184,1592,TC-21475,Medium
3185,3185,1593,MV-17485,Medium
3186,3186,1594,DO-3435,High
3187,3187,1595,DE-3255,Medium
3188,3188,186,CA-12265,Medium
3189,3189,1596,AH-465,Medium
3190,3190,1597,JD-6150,Low
3191,3191,1598,DL-13330,High
3192,3192,1599,AG-525,High
3193,3193,1600,DK-12985,Medium
3194,3194,1601,BS-11665,High
3195,3195,1599,AG-525,High
3196,3196,1597,JD-6150,Low
3197,3197,1602,EB-3975,Low
3198,3198,1603,SV-20935,Medium
3199,3199,186,CA-12265,Medium
3200,3200,1597,JD-6150,Low
3201,3201,1597,JD-6150,Low
3202,3202,1599,AG-525,High
3203,3203,1597,JD-6150,Low
3204,3204,1602,EB-3975,Low
3205,3205,1599,AG-525,High
3206,3206,1604,GR-14560,High
3207,3207,1598,DL-13330,High
3208,3208,1605,TS-21430,Low
3209,3209,1597,JD-6150,Low
3210,3210,1606,MM-8280,Medium
3211,3211,1607,BP-11230,Medium
3212,3212,1608,JH-5820,Medium
3213,3213,1609,LP-17080,Medium
3214,3214,1610,AG-10900,High
3215,3215,1610,AG-10900,High
3216,3216,1611,TB-21520,Medium
3217,3217,1611,TB-21520,Medium
3218,3218,1612,MS-17530,Medium
3219,3219,1613,BH-11710,Medium
3220,3220,1613,BH-11710,Medium
3221,3221,1612,MS-17530,Medium
3222,3222,1608,JH-5820,Medium
3223,3223,1614,WB-21850,High
3224,3224,1611,TB-21520,Medium
3225,3225,1615,CC-2220,Medium
3226,3226,1608,JH-5820,Medium
3227,3227,1611,TB-21520,Medium
3228,3228,1615,CC-2220,Medium
3229,3229,1616,CS-12400,Medium
3230,3230,1617,TS-21430,Medium
3231,3231,1608,JH-5820,Medium
3232,3232,1611,TB-21520,Medium
3233,3233,1612,MS-17530,Medium
3234,3234,1618,LD-17005,Medium
3235,3235,1619,PB-19150,Medium
3236,3236,1620,AA-10480,Medium
3237,3237,1616,CS-12400,Medium
3238,3238,1611,TB-21520,Medium
3239,3239,1613,BH-11710,Medium
3240,3240,1612,MS-17530,Medium
3241,3241,1612,MS-17530,Medium
3242,3242,1621,JG-5310,High
3243,3243,1622,GW-14605,Medium
3244,3244,1623,JS-16030,Low
3245,3245,1624,GK-14620,High
3246,3246,1625,CT-11995,Medium
3247,3247,1624,GK-14620,High
3248,3248,1626,NS-18640,Medium
3249,3249,1623,JS-16030,Low
3250,3250,1624,GK-14620,High
3251,3251,1623,JS-16030,Low
3252,3252,1621,JG-5310,High
3253,3253,1627,BW-1110,Critical
3254,3254,1623,JS-16030,Low
3255,3255,1628,SP-20860,Medium
3256,3256,1623,JS-16030,Low
3257,3257,1629,PK-19075,High
3258,3258,1630,BW-11200,Critical
3259,3259,1631,BM-1785,Medium
3260,3260,1631,BM-1785,Medium
3261,3261,1630,BW-11200,Critical
3262,3262,1631,BM-1785,Medium
3263,3263,1632,GH-4425,Medium
3264,3264,1633,CD-12280,Medium
3265,3265,1634,NR-18550,Critical
3266,3266,1635,LM-17065,Medium
3267,3267,1636,RH-9510,Medium
3268,3268,1637,EP-3915,Medium
3269,3269,1638,VB-21745,High
3270,3270,1638,VB-21745,High
3271,3271,1636,RH-9510,Medium
3272,3272,1637,EP-3915,Medium
3273,3273,1639,JD-16015,Medium
3274,3274,1640,SC-20575,Medium
3275,3275,1641,TC-11475,Low
3276,3276,1642,KB-16585,Medium
3277,3277,1635,LM-17065,Medium
3278,3278,1639,JD-16015,Medium
3279,3279,1643,KW-16570,Medium
3280,3280,1644,RA-19285,Medium
3281,3281,1645,FO-14305,High
3282,3282,1646,CR-12625,High
3283,3283,1647,MY-17380,Medium
3284,3284,1641,TC-11475,Low
3285,3285,1648,AS-10045,Medium
3286,3286,1634,NR-18550,Critical
3287,3287,1646,CR-12625,High
3288,3288,1642,KB-16585,Medium
3289,3289,1649,CP-2085,High
3290,3290,1650,RP-19390,Medium
3291,3291,1651,SP-20860,Medium
3292,3292,1652,SC-20680,Medium
3293,3293,1634,NR-18550,Critical
3294,3294,1653,RW-9540,High
3295,3295,1654,RA-19885,High
3296,3296,1633,CD-12280,Medium
3297,3297,1634,NR-18550,Critical
3298,3298,1651,SP-20860,Medium
3299,3299,1636,RH-9510,Medium
3300,3300,1655,JD-16060,Medium
3301,3301,1641,TC-11475,Low
3302,3302,1656,NB-8580,Critical
3303,3303,1636,RH-9510,Medium
3304,3304,1635,LM-17065,Medium
3305,3305,1657,JM-15580,High
3306,3306,1655,JD-16060,Medium
3307,3307,1633,CD-12280,Medium
3308,3308,1634,NR-18550,Critical
3309,3309,1658,LL-16840,High
3310,3310,1659,SC-20440,Medium
3311,3311,1660,DR-12940,Low
3312,3312,1661,JP-16135,Medium
3313,3313,1662,SB-20290,Medium
3314,3314,1663,BS-11755,Medium
3315,3315,1664,SM-10320,Low
3316,3316,1665,JF-15355,Medium
3317,3317,1666,RW-19630,Medium
3318,3318,1667,CA-12775,High
3319,3319,1668,TT-21460,Medium
3320,3320,1669,TA-21385,Medium
3321,3321,1667,CA-12775,High
3322,3322,1664,SM-10320,Low
3323,3323,1660,DR-12940,Low
3324,3324,1668,TT-21460,Medium
3325,3325,1670,CV-12805,High
3326,3326,1665,JF-15355,Medium
3327,3327,1671,MM-18280,Medium
3328,3328,1667,CA-12775,High
3329,3329,1660,DR-12940,Low
3330,3330,1672,AC-10615,Low
3331,3331,1662,SB-20290,Medium
3332,3332,1660,DR-12940,Low
3333,3333,1673,SC-20440,Medium
3334,3334,1667,CA-12775,High
3335,3335,1667,CA-12775,High
3336,3336,1674,AG-10270,High
3337,3337,1675,FP-14320,Medium
3338,3338,1675,FP-14320,Medium
3339,3339,1676,BE-11335,High
3340,3340,1676,BE-11335,High
3341,3341,1676,BE-11335,High
3342,3342,1677,PB-9150,Medium
3343,3343,1678,MS-17830,Medium
3344,3344,1679,JK-15625,Medium
3345,3345,1680,RL-19615,Medium
3346,3346,1676,BE-11335,High
3347,3347,1681,DL-12865,Medium
3348,3348,1680,RL-19615,Medium
3349,3349,1682,KH-16510,Low
3350,3350,1683,RR-19525,High
3351,3351,1684,EH-14185,Medium
3352,3352,1685,GZ-4545,Medium
3353,3353,1683,RR-19525,High
3354,3354,1684,EH-14185,Medium
3355,3355,1685,GZ-4545,Medium
3356,3356,1675,FP-14320,Medium
3357,3357,1674,AG-10270,High
3358,3358,1686,SN-10560,High
3359,3359,1687,DL-3495,Critical
3360,3360,1675,FP-14320,Medium
3361,3361,1684,EH-14185,Medium
3362,3362,1683,RR-19525,High
3363,3363,1688,HK-14890,Medium
3364,3364,1689,CC-12550,High
3365,3365,1690,MS-17980,High
3366,3366,1691,KE-6420,High
3367,3367,1692,KN-16705,Medium
3368,3368,1688,HK-14890,Medium
3369,3369,1692,KN-16705,Medium
3370,3370,1693,BD-11620,Medium
3371,3371,1694,HA-14905,Medium
3372,3372,1695,GH-14410,Medium
3373,3373,1696,CS-11860,Medium
3374,3374,1695,GH-14410,Medium
3375,3375,1688,HK-14890,Medium
3376,3376,1697,JE-15715,Critical
3377,3377,1698,AR-10825,Medium
3378,3378,1699,PM-19135,Critical
3379,3379,1692,KN-16705,Medium
3380,3380,1692,KN-16705,Medium
3381,3381,1700,BF-11170,Medium
3382,3382,1701,CC-12550,Medium
3383,3383,1695,GH-14410,Medium
3384,3384,1702,SK-19990,Medium
3385,3385,1702,SK-19990,Medium
3386,3386,1702,SK-19990,Medium
3387,3387,1691,KE-6420,High
3388,3388,1703,NG-18430,Low
3389,3389,1699,PM-19135,Critical
3390,3390,1697,JE-15715,Critical
3391,3391,1696,CS-11860,Medium
3392,3392,209,DK-12835,Medium
3393,3393,1701,CC-12550,Medium
3394,3394,1690,MS-17980,High
3395,3395,1699,PM-19135,Critical
3396,3396,1704,RA-19915,High
3397,3397,1700,BF-11170,Medium
3398,3398,1705,JH-16180,High
3399,3399,1706,FW-14395,Critical
3400,3400,1707,LW-16825,High
3401,3401,1708,MP-18175,High
3402,3402,1708,MP-18175,High
3403,3403,1707,LW-16825,High
3404,3404,1706,FW-14395,Critical
3405,3405,661,Dl-13600,Medium
3406,3406,1706,FW-14395,Critical
3407,3407,1709,SP-10860,Critical
3408,3408,1709,SP-10860,Critical
3409,3409,1710,LH-17155,Medium
3410,3410,1711,TD-20995,High
3411,3411,1710,LH-17155,Medium
3412,3412,1712,SN-20710,Medium
3413,3413,1713,EH-13945,Medium
3414,3414,1712,SN-20710,Medium
3415,3415,1713,EH-13945,Medium
3416,3416,1714,JS-16030,Medium
3417,3417,1715,MS-17770,Medium
3418,3418,1715,MS-17770,Medium
3419,3419,1716,DL-13315,High
3420,3420,1717,AA-10315,High
3421,3421,1718,KE-16420,Critical
3422,3422,1719,CB-12415,High
3423,3423,1718,KE-16420,Critical
3424,3424,1717,AA-10315,High
3425,3425,1720,TB-21400,Medium
3426,3426,1721,SV-10785,Medium
3427,3427,1717,AA-10315,High
3428,3428,1717,AA-10315,High
3429,3429,1722,LH-16900,Medium
3430,3430,1723,JD-16015,Medium
3431,3431,1724,AB-10600,Medium
3432,3432,1725,MC-17845,High
3433,3433,1725,MC-17845,High
3434,3434,1726,DW-13195,Medium
3435,3435,1727,JK-6120,Medium
3436,3436,1728,JS-5940,Medium
3437,3437,1727,JK-6120,Medium
3438,3438,1723,JD-16015,Medium
3439,3439,1729,CK-12760,Medium
3440,3440,1730,GH-14665,High
3441,3441,1731,DC-12850,Medium
3442,3442,1732,DM-13525,High
3443,3443,1725,MC-17845,High
3444,3444,1729,CK-12760,Medium
3445,3445,1729,CK-12760,Medium
3446,3446,1733,DP-13390,Medium
3447,3447,1731,DC-12850,Medium
3448,3448,1732,DM-13525,High
3449,3449,1722,LH-16900,Medium
3450,3450,1729,CK-12760,Medium
3451,3451,1723,JD-16015,Medium
3452,3452,1723,JD-16015,Medium
3453,3453,1723,JD-16015,Medium
3454,3454,1732,DM-13525,High
3455,3455,1734,JD-15790,Medium
3456,3456,1735,BC-11125,Low
3457,3457,1736,MC-7605,Medium
3458,3458,1737,CL-11890,Medium
3459,3459,1738,EP-13915,Medium
3460,3460,1739,MT-18070,Critical
3461,3461,1734,JD-15790,Medium
3462,3462,1734,JD-15790,Medium
3463,3463,1737,CL-11890,Medium
3464,3464,1737,CL-11890,Medium
3465,3465,1740,SB-10185,Medium
3466,3466,1741,EB-13705,Medium
3467,3467,1742,MP-17470,Medium
3468,3468,1741,EB-13705,Medium
3469,3469,1743,CG-12520,High
3470,3470,1744,LR-17035,Medium
3471,3471,1745,HH-15010,Medium
3472,3472,1746,CM-12160,Medium
3473,3473,246,AS-630,Critical
3474,3474,1747,BS-1800,Medium
3475,3475,246,AS-630,Critical
3476,3476,1748,LB-16735,Critical
3477,3477,1747,BS-1800,Medium
3478,3478,1745,HH-15010,Medium
3479,3479,246,AS-630,Critical
3480,3480,1747,BS-1800,Medium
3481,3481,1746,CM-12160,Medium
3482,3482,1749,JL-15835,High
3483,3483,1749,JL-15835,High
3484,3484,1750,RL-19615,High
3485,3485,1751,RB-19330,Medium
3486,3486,246,AS-630,Critical
3487,3487,1747,BS-1800,Medium
3488,3488,1750,RL-19615,High
3489,3489,1752,RS-19420,Medium
3490,3490,1753,EH-14125,Medium
3491,3491,1752,RS-19420,Medium
3492,3492,1754,RC-19825,Medium
3493,3493,1752,RS-19420,Medium
3494,3494,1752,RS-19420,Medium
3495,3495,1755,CM-11830,High
3496,3496,1756,EB-13705,Medium
3497,3497,1757,JG-15310,Medium
3498,3498,1758,MH-18025,High
3499,3499,1756,EB-13705,Medium
3500,3500,1759,GH-14410,High
3501,3501,1760,DS-13030,Medium
3502,3502,1761,BM-11650,Medium
3503,3503,1762,DG-13300,Medium
3504,3504,1763,TG-11310,Medium
3505,3505,1759,GH-14410,High
3506,3506,1759,GH-14410,High
3507,3507,1764,JD-16015,High
3508,3508,1760,DS-13030,Medium
3509,3509,1765,DK-13150,High
3510,3510,1760,DS-13030,Medium
3511,3511,1766,MM-18055,Medium
3512,3512,1766,MM-18055,Medium
3513,3513,1761,BM-11650,Medium
3514,3514,1767,KH-6690,Medium
3515,3515,1762,DG-13300,Medium
3516,3516,1768,KB-6600,Medium
3517,3517,1760,DS-13030,Medium
3518,3518,1769,MH-17455,Medium
3519,3519,1770,JK-15205,Medium
3520,3520,1771,MN-17935,High
3521,3521,1772,JD-15895,Medium
3522,3522,1773,LA-16780,Medium
3523,3523,1774,DM-12955,Medium
3524,3524,1775,BP-1050,Medium
3525,3525,1773,LA-16780,Medium
3526,3526,1773,LA-16780,Medium
3527,3527,1776,RF-19735,High
3528,3528,1773,LA-16780,Medium
3529,3529,1771,MN-17935,High
3530,3530,1769,MH-17455,Medium
3531,3531,1777,CM-12445,Medium
3532,3532,1778,SW-20245,High
3533,3533,1776,RF-19735,High
3534,3534,1778,SW-20245,High
3535,3535,1773,LA-16780,Medium
3536,3536,1778,SW-20245,High
3537,3537,1777,CM-12445,Medium
3538,3538,1778,SW-20245,High
3539,3539,1778,SW-20245,High
3540,3540,1779,BF-11170,High
3541,3541,1780,PV-18985,Medium
3542,3542,1780,PV-18985,Medium
3543,3543,1781,ME-17725,High
3544,3544,1782,CB-12415,Medium
3545,3545,1780,PV-18985,Medium
3546,3546,1783,CL-12565,Medium
3547,3547,1784,AC-10420,High
3548,3548,1780,PV-18985,Medium
3549,3549,1785,SW-20350,Medium
3550,3550,1786,LP-7080,Medium
3551,3551,1787,LO-17170,High
3552,3552,1782,CB-12415,Medium
3553,3553,1788,NM-18520,Low
3554,3554,1789,DA-13450,High
3555,3555,1789,DA-13450,High
3556,3556,1790,JS-5880,Critical
3557,3557,1783,CL-12565,Medium
3558,3558,1789,DA-13450,High
3559,3559,1785,SW-20350,Medium
3560,3560,1784,AC-10420,High
3561,3561,1791,FO-14305,Medium
3562,3562,1792,VP-21730,Medium
3563,3563,1793,TH-11550,Medium
3564,3564,1794,AB-10150,Medium
3565,3565,1792,VP-21730,Medium
3566,3566,1781,ME-17725,High
3567,3567,1791,FO-14305,Medium
3568,3568,1779,BF-11170,High
3569,3569,1795,DL-13315,Medium
3570,3570,1796,JH-16180,High
3571,3571,1797,GK-14620,High
3572,3572,1798,MS-17365,Medium
3573,3573,1796,JH-16180,High
3574,3574,1799,ER-3855,Medium
3575,3575,1798,MS-17365,Medium
3576,3576,1796,JH-16180,High
3577,3577,1796,JH-16180,High
3578,3578,1795,DL-13315,Medium
3579,3579,1798,MS-17365,Medium
3580,3580,1796,JH-16180,High
3581,3581,1796,JH-16180,High
3582,3582,1800,ES-14020,High
3583,3583,1801,SS-20515,Low
3584,3584,1802,ST-20530,Medium
3585,3585,1803,BF-10975,Medium
3586,3586,1804,HE-14800,Medium
3587,3587,1802,ST-20530,Medium
3588,3588,1805,MS-17830,Critical
3589,3589,1806,ME-18010,Medium
3590,3590,1806,ME-18010,Medium
3591,3591,1807,HE-14800,Low
3592,3592,1808,PB-19150,Low
3593,3593,1805,MS-17830,Critical
3594,3594,1806,ME-18010,Medium
3595,3595,1809,AW-10930,Low
3596,3596,1809,AW-10930,Low
3597,3597,1802,ST-20530,Medium
3598,3598,1810,PW-19030,Medium
3599,3599,1802,ST-20530,Medium
3600,3600,1811,CR-2730,Medium
3601,3601,1812,CG-2040,Critical
3602,3602,1813,LH-17155,Critical
3603,3603,1814,VW-21775,Medium
3604,3604,1814,VW-21775,Medium
3605,3605,1812,CG-2040,Critical
3606,3606,1815,TS-21340,Medium
3607,3607,1812,CG-2040,Critical
3608,3608,1816,LT-16765,Medium
3609,3609,1817,CC-12610,Medium
3610,3610,1818,RO-9780,High
3611,3611,1817,CC-12610,Medium
3612,3612,1819,PS-18760,High
3613,3613,1820,PR-8880,Critical
3614,3614,1818,RO-9780,High
3615,3615,1817,CC-12610,Medium
3616,3616,1818,RO-9780,High
3617,3617,1817,CC-12610,Medium
3618,3618,1818,RO-9780,High
3619,3619,1818,RO-9780,High
3620,3620,1818,RO-9780,High
3621,3621,1819,PS-18760,High
3622,3622,1821,DL-13330,High
3623,3623,1821,DL-13330,High
3624,3624,1822,KB-16585,Medium
3625,3625,1821,DL-13330,High
3626,3626,1823,TW-21025,Medium
3627,3627,1824,JL-15130,Medium
3628,3628,1825,DB-13615,Low
3629,3629,1826,ND-18460,High
3630,3630,1827,KH-6330,Medium
3631,3631,1826,ND-18460,High
3632,3632,1828,MG-17680,High
3633,3633,1828,MG-17680,High
3634,3634,1829,EB-3975,Medium
3635,3635,1830,ES-14020,Medium
3636,3636,1831,DE-3255,Medium
3637,3637,1832,SR-20740,Medium
3638,3638,1833,JG-15115,Medium
3639,3639,1834,XP-11865,Medium
3640,3640,1831,DE-3255,Medium
3641,3641,1835,DB-12910,Medium
3642,3642,1835,DB-12910,Medium
3643,3643,1836,AH-10120,High
3644,3644,1835,DB-12910,Medium
3645,3645,1837,EM-14140,Medium
3646,3646,1838,RH-9555,Medium
3647,3647,1839,CA-12310,Medium
3648,3648,1840,AW-10840,High
3649,3649,1839,CA-12310,Medium
3650,3650,1841,MW-8220,Medium
3651,3651,1842,PB-18805,Medium
3652,3652,1843,BG-11740,High
3653,3653,1843,BG-11740,High
3654,3654,1844,DP-13105,Medium
3655,3655,1839,CA-12310,Medium
3656,3656,1839,CA-12310,Medium
3657,3657,1845,JD-15895,High
3658,3658,1846,DL-12865,Medium
3659,3659,1847,AG-10330,Critical
3660,3660,1848,SW-20245,Critical
3661,3661,1847,AG-10330,Critical
3662,3662,1849,TH-21550,Critical
3663,3663,1850,CC-12145,Medium
3664,3664,1851,RD-19720,High
3665,3665,1852,TH-21235,High
3666,3666,1853,KM-16375,High
3667,3667,1849,TH-21550,Critical
3668,3668,1849,TH-21550,Critical
3669,3669,1850,CC-12145,Medium
3670,3670,1847,AG-10330,Critical
3671,3671,1854,IG-5085,Critical
3672,3672,1855,CD-12790,Medium
3673,3673,1856,AS-10225,High
3674,3674,1853,KM-16375,High
3675,3675,1852,TH-21235,High
3676,3676,1855,CD-12790,Medium
3677,3677,1854,IG-5085,Critical
3678,3678,1851,RD-19720,High
3679,3679,1856,AS-10225,High
3680,3680,1857,MM-8055,Medium
3681,3681,1858,BD-11725,Medium
3682,3682,1854,IG-5085,Critical
3683,3683,1853,KM-16375,High
3684,3684,1845,JD-15895,High
3685,3685,1859,BS-11755,Medium
3686,3686,1854,IG-5085,Critical
3687,3687,1848,SW-20245,Critical
3688,3688,1847,AG-10330,Critical
3689,3689,1857,MM-8055,Medium
3690,3690,1845,JD-15895,High
3691,3691,1847,AG-10330,Critical
3692,3692,1850,CC-12145,Medium
3693,3693,1845,JD-15895,High
3694,3694,1850,CC-12145,Medium
3695,3695,1860,SS-20140,Medium
3696,3696,1861,HM-14860,Medium
3697,3697,1862,TR-21325,Critical
3698,3698,1863,EB-3840,Medium
3699,3699,1862,TR-21325,Critical
3700,3700,1863,EB-3840,Medium
3701,3701,1860,SS-20140,Medium
3702,3702,1863,EB-3840,Medium
3703,3703,1863,EB-3840,Medium
3704,3704,1862,TR-21325,Critical
3705,3705,1860,SS-20140,Medium
3706,3706,1864,ME-18010,Medium
3707,3707,1865,AA-10645,Medium
3708,3708,1861,HM-14860,Medium
3709,3709,1862,TR-21325,Critical
3710,3710,1866,PG-18820,Medium
3711,3711,1861,HM-14860,Medium
3712,3712,1867,EB-14170,Medium
3713,3713,847,DL-12865,High
3714,3714,1864,ME-18010,Medium
3715,3715,847,DL-12865,High
3716,3716,1868,EB-14170,High
3717,3717,847,DL-12865,High
3718,3718,1864,ME-18010,Medium
3719,3719,1861,HM-14860,Medium
3720,3720,1869,NP-18325,High
3721,3721,1870,NZ-18565,Medium
3722,3722,1869,NP-18325,High
3723,3723,1871,EM-14065,High
3724,3724,1872,MJ-17740,Medium
3725,3725,1869,NP-18325,High
3726,3726,1871,EM-14065,High
3727,3727,1869,NP-18325,High
3728,3728,1873,JL-15850,High
3729,3729,1872,MJ-17740,Medium
3730,3730,1870,NZ-18565,Medium
3731,3731,1874,AB-10255,Medium
3732,3732,1872,MJ-17740,Medium
3733,3733,1872,MJ-17740,Medium
3734,3734,1872,MJ-17740,Medium
3735,3735,1875,NC-18535,High
3736,3736,1876,LH-16750,Medium
3737,3737,1877,GM-14500,Critical
3738,3738,1875,NC-18535,High
3739,3739,1875,NC-18535,High
3740,3740,1878,AG-10900,High
3741,3741,1879,EB-13975,Low
3742,3742,1876,LH-16750,Medium
3743,3743,1880,LD-16855,Medium
3744,3744,1878,AG-10900,High
3745,3745,1880,LD-16855,Medium
3746,3746,1880,LD-16855,Medium
3747,3747,1881,TS-11205,Medium
3748,3748,1875,NC-18535,High
3749,3749,1876,LH-16750,Medium
3750,3750,1876,LH-16750,Medium
3751,3751,1879,EB-13975,Low
3752,3752,1877,GM-14500,Critical
3753,3753,1877,GM-14500,Critical
3754,3754,1880,LD-16855,Medium
3755,3755,1882,AG-10270,Critical
3756,3756,1878,AG-10900,High
3757,3757,1878,AG-10900,High
3758,3758,1883,JL-15175,Medium
3759,3759,1884,KT-16480,High
3760,3760,1884,KT-16480,High
3761,3761,1885,ML-18265,High
3762,3762,1886,KL-16645,High
3763,3763,1887,FH-4365,Low
3764,3764,1888,DK-13150,Medium
3765,3765,1885,ML-18265,High
3766,3766,1889,AG-10300,Medium
3767,3767,1890,VF-21715,High
3768,3768,1891,HR-4770,Low
3769,3769,1892,AR-10510,High
3770,3770,1886,KL-16645,High
3771,3771,1885,ML-18265,High
3772,3772,1890,VF-21715,High
3773,3773,1891,HR-4770,Low
3774,3774,1886,KL-16645,High
3775,3775,1891,HR-4770,Low
3776,3776,1893,IG-15085,High
3777,3777,1894,LF-17185,Medium
3778,3778,1895,DP-3390,Medium
3779,3779,1896,SG-20470,Medium
3780,3780,1897,MC-17845,Medium
3781,3781,1898,KM-16720,Medium
3782,3782,1899,CL-11890,High
3783,3783,1900,PB-9150,Medium
3784,3784,1894,LF-17185,Medium
3785,3785,1901,GK-4620,Medium
3786,3786,1901,GK-4620,Medium
3787,3787,1895,DP-3390,Medium
3788,3788,1894,LF-17185,Medium
3789,3789,1894,LF-17185,Medium
3790,3790,1902,SF-20200,Low
3791,3791,1903,JO-15145,Low
3792,3792,1904,DO-13435,Medium
3793,3793,1895,DP-3390,Medium
3794,3794,1905,MG-17695,High
3795,3795,1896,SG-20470,Medium
3796,3796,1894,LF-17185,Medium
3797,3797,1896,SG-20470,Medium
3798,3798,1898,KM-16720,Medium
3799,3799,1898,KM-16720,Medium
3800,3800,1905,MG-17695,High
3801,3801,1898,KM-16720,Medium
3802,3802,1893,IG-15085,High
3803,3803,1895,DP-3390,Medium
3804,3804,1906,MC-17425,High
3805,3805,1905,MG-17695,High
3806,3806,1901,GK-4620,Medium
3807,3807,1894,LF-17185,Medium
3808,3808,1907,SL-20155,Medium
3809,3809,1908,EM-14095,High
3810,3810,1909,MC-17845,Medium
3811,3811,1910,DR-12880,Medium
3812,3812,1909,MC-17845,Medium
3813,3813,1911,MW-18220,High
3814,3814,1907,SL-20155,Medium
3815,3815,1912,LP-17095,High
3816,3816,1913,MZ-17335,Medium
3817,3817,1912,LP-17095,High
3818,3818,1912,LP-17095,High
3819,3819,1914,GH-14485,Medium
3820,3820,1912,LP-17095,High
3821,3821,1912,LP-17095,High
3822,3822,1909,MC-17845,Medium
3823,3823,1915,LC-17140,High
3824,3824,1916,AH-10690,High
3825,3825,1912,LP-17095,High
3826,3826,1917,SS-20875,High
3827,3827,1918,BB-10990,Medium
3828,3828,1919,GW-14605,Critical
3829,3829,1920,CC-12670,High
3830,3830,1921,BD-11770,High
3831,3831,1912,LP-17095,High
3832,3832,1907,SL-20155,Medium
3833,3833,1909,MC-17845,Medium
3834,3834,1911,MW-18220,High
3835,3835,1922,LD-17005,Medium
3836,3836,1915,LC-17140,High
3837,3837,1914,GH-14485,Medium
3838,3838,1923,AS-10045,Medium
3839,3839,1912,LP-17095,High
3840,3840,1917,SS-20875,High
3841,3841,1924,BM-11785,Medium
3842,3842,1925,HG-14845,High
3843,3843,1926,CK-12205,High
3844,3844,1927,DB-2910,Medium
3845,3845,1928,PO-9180,Medium
3846,3846,1929,ST-20530,Medium
3847,3847,1926,CK-12205,High
3848,3848,1930,MR-17545,Low
3849,3849,1931,EC-14050,High
3850,3850,1925,HG-14845,High
3851,3851,1924,BM-11785,Medium
3852,3852,1926,CK-12205,High
3853,3853,1924,BM-11785,Medium
3854,3854,1927,DB-2910,Medium
3855,3855,1929,ST-20530,Medium
3856,3856,1932,BD-11500,Medium
3857,3857,1924,BM-11785,Medium
3858,3858,1933,SG-20605,High
3859,3859,1934,SC-20725,Medium
3860,3860,1935,JL-5130,Medium
3861,3861,1936,GD-14590,Critical
3862,3862,1937,CM-12190,High
3863,3863,1937,CM-12190,High
3864,3864,1938,CK-12595,Low
3865,3865,1936,GD-14590,Critical
3866,3866,1939,AH-10030,Medium
3867,3867,1938,CK-12595,Low
3868,3868,1935,JL-5130,Medium
3869,3869,1938,CK-12595,Low
3870,3870,1936,GD-14590,Critical
3871,3871,1940,NF-18475,Medium
3872,3872,1941,CC-12610,Critical
3873,3873,1936,GD-14590,Critical
3874,3874,1942,JL-5130,Medium
3875,3875,1943,VM-21685,High
3876,3876,1942,JL-5130,Medium
3877,3877,1944,DL-13495,Medium
3878,3878,1945,TS-21430,Medium
3879,3879,1946,HJ-14875,High
3880,3880,1947,CR-12625,High
3881,3881,1946,HJ-14875,High
3882,3882,1948,SC-10095,Medium
3883,3883,1946,HJ-14875,High
3884,3884,1948,SC-10095,Medium
